time,response_time_p95,response_time,worker_number,request_rate,CPU0User%,CPU0Idle%,CPU0Total%,CPU1User%,CPU1Idle%,CPU1Total%,[DSK:sda]Reads,[DSK:sda]RMerge,[DSK:sda]RKBytes,[DSK:sda]WaitR,[DSK:sda]Writes,[DSK:sda]WMerge,[DSK:sda]WKBytes,[DSK:sda]WaitW,[DSK:sda]Request,[DSK:sda]QueLen,[DSK:sda]Wait,[DSK:sda]SvcTim,[DSK:sda]Util,[NUMA:0]Used,[NUMA:0]Free,[NUMA:0]Slab,[NUMA:0]Mapped,[NUMA:0]Anon,[NUMA:0]AnonH,[NUMA:0]Inactive,[NUMA:0]Hits,[TCPD]InReceives,[TCPD]InDelivers,[TCPD]OutRequests,[TCPD]InSegs,[TCPD]OutSegs
20:13:1,249.9665,173.39611111111105,3,17.1,85.5,13.5,86.5,0.0,7.6,1.0,0.3,911144.0,93568.0,83460.0,51272.8,698692.8,0.0,33094.0,100.0,0.0,0.0,32.4,0.0,0.0,0.0,0.0,0.0,32.4,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:13:2,288.977,187.04783206106865,2,13.1,95.3,3.3,96.7,0.0,10.4,0.8,0.2,911296.8,93415.2,83475.2,51324.8,698684.4,0.0,33096.0,100.0,0.0,0.0,37.8,0.0,0.0,0.0,0.0,0.0,37.8,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:13:3,2208.723,1104.5585263157895,1,7.6,97.2,0.9,99.1,0.0,101.2,0.8,0.3,910952.8,93759.2,83682.8,51682.8,698050.0,0.0,33100.8,100.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,38.5,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:13:4,2668.2226,708.6790000000002,2,5.3,77.0,21.1,78.9,0.0,10.0,0.8,0.2,912798.8,91913.2,83691.2,52039.6,699921.6,0.0,33102.8,100.0,0.0,0.0,26.1,0.0,0.0,0.0,0.0,0.0,26.1,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:13:5,234.21749999999997,176.80254166666668,3,2.4,40.8,57.2,42.6,0.0,10.4,1.1,0.4,911970.0,92742.0,83628.8,51748.4,699103.2,0.0,33101.6,100.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,0.0,16.4,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:14:0,273.2271999999999,179.9578571428571,2,4.9,77.1,21.3,78.5,0.0,15.2,0.9,0.2,912628.0,92084.0,83634.4,52150.4,699826.8,0.0,33107.2,100.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:14:1,1741.5837,818.6852266666667,1,7.5,97.3,0.9,99.1,0.0,98.4,1.0,0.3,913158.0,91554.0,83793.2,52239.2,699866.4,0.0,33139.6,100.0,0.0,0.0,42.2,0.0,0.0,0.0,0.0,0.0,42.2,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:14:2,3743.354,1999.2460594059407,2,10.1,97.3,0.8,99.2,0.0,9.2,1.1,0.2,914392.8,90319.2,83831.6,52298.0,700724.8,0.0,33256.8,100.0,0.0,0.0,36.4,0.0,0.0,0.0,0.0,0.0,36.4,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:14:3,2784.5901,1266.5466168831163,3,15.4,97.4,0.8,99.2,0.0,7.2,0.8,0.2,913738.0,90974.0,83765.6,51922.0,700053.6,0.0,33253.6,100.0,0.0,0.0,33.2,0.0,0.0,0.0,0.0,0.0,33.2,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:14:4,939.8863999999996,345.2721274509803,4,20.4,97.5,1.2,98.8,0.0,12.4,0.9,0.2,912656.4,92055.6,83729.6,51948.4,699259.6,0.0,33250.0,100.0,0.0,0.0,35.4,0.0,0.0,0.0,0.0,0.0,35.4,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:14:5,360.68109999999996,239.1913305785125,4,24.2,98.6,0.1,99.9,0.0,117.2,0.9,0.3,912316.8,92395.2,83656.8,51613.2,699137.2,0.0,33252.8,100.0,0.0,0.0,39.2,0.0,0.0,0.0,0.0,0.0,39.2,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:15:0,1024.5774999999996,554.3276937984496,4,25.8,97.5,0.6,99.4,0.0,8.0,0.8,0.3,913284.4,91427.6,83777.2,51998.0,699564.8,0.0,33390.4,100.0,0.0,0.0,37.9,0.0,0.0,0.0,0.0,0.0,37.9,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:15:1,1611.4718,1060.673864238411,5,30.2,97.0,1.0,99.0,0.0,86.9,0.7,0.3,912830.4,91881.6,83791.6,51651.6,699022.8,0.0,33413.2,100.0,0.0,0.0,35.4,0.0,0.0,0.0,0.0,0.0,35.4,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:15:2,1721.443,1206.6392756598234,6,34.1,96.8,0.9,99.1,0.0,10.4,0.8,0.2,913265.6,91446.4,83840.8,51984.0,699277.6,0.0,33548.0,100.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,38.5,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:15:3,1445.6607999999997,863.4839766233758,7,38.5,97.7,0.8,99.2,0.0,6.0,0.8,0.2,913153.2,91558.8,83830.0,52023.6,699244.8,0.0,33546.8,100.0,0.0,0.0,35.3,0.0,0.0,0.0,0.0,0.0,35.3,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:15:4,289.2715,186.6829408450705,7,35.5,91.0,8.3,91.7,0.0,7.2,0.8,0.2,913491.2,91220.8,83796.8,51746.4,699598.8,0.0,33541.6,100.0,0.0,0.0,35.1,0.0,0.0,0.0,0.0,0.0,35.1,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:15:5,269.2102,176.51035493827158,6,32.4,91.1,7.8,92.2,0.0,114.0,1.3,0.4,912774.8,91937.2,83802.0,51755.6,699023.2,0.0,33540.0,100.0,0.0,0.0,33.8,0.0,0.0,0.0,0.0,0.0,33.8,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:16:0,298.6932,199.63010283687936,5,28.2,94.8,3.7,96.2,0.0,6.0,0.9,0.2,912965.6,91746.4,83868.0,51771.6,699020.4,0.0,33534.0,100.0,0.0,0.0,35.7,0.0,0.0,0.0,0.0,0.0,35.7,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:16:1,297.76099999999997,210.85270731707305,4,24.6,98.0,0.7,99.3,0.0,7.6,0.8,0.2,913666.4,91045.6,83908.4,51780.8,699673.6,0.0,33560.0,100.0,0.0,0.0,35.9,0.0,0.0,0.0,0.0,0.0,35.9,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:16:2,284.2246,200.71116585365857,4,20.5,87.3,11.4,88.6,0.0,102.8,0.6,0.3,913808.8,90903.2,83901.6,51844.8,699774.0,0.0,33564.0,100.0,0.0,0.0,31.3,0.0,0.0,0.0,0.0,0.0,31.3,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:16:3,211.5685,164.39319883040937,4,17.1,80.2,18.8,81.2,0.0,6.0,0.8,0.2,913812.0,90900.0,83952.8,51852.8,699780.0,0.0,33561.6,100.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:16:4,225.325,167.06012213740453,3,13.1,75.2,23.4,76.6,0.0,7.2,0.9,0.3,914068.8,90643.2,83938.4,51912.8,699776.4,0.0,33600.0,100.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,28.2,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:16:5,317.4107999999995,172.8290215053764,2,9.3,76.1,22.8,77.2,0.0,17.2,0.9,0.2,913349.2,91362.8,83975.2,51919.6,699134.4,0.0,33603.6,100.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:17:0,204.6062,163.99320000000003,1,5.5,82.6,16.0,83.9,0.0,101.6,0.8,0.3,913408.0,91304.0,84031.6,51931.6,699167.2,0.0,33609.6,100.0,0.0,0.0,31.3,0.0,0.0,0.0,0.0,0.0,31.3,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:17:1,217.0638,184.0221304347826,1,2.3,43.4,55.0,44.8,0.0,8.8,1.0,1.3,914256.4,90455.6,83926.8,52598.0,700369.6,0.0,33808.4,100.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,13.5,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:17:2,321.3605499999999,175.35602000000006,1,5.0,82.0,16.4,83.4,0.0,48.1,1.0,3.2,910889.2,93822.8,82529.2,52261.2,701705.2,0.0,34940.4,100.0,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,29.7,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:17:3,2561.66605,1281.240088235294,1,6.8,96.9,1.0,99.0,0.0,8.0,0.5,0.1,911830.8,92881.2,83347.6,52059.2,700361.2,0.0,35399.6,100.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:17:4,5159.082349999999,2755.03831,2,10.0,97.0,0.8,99.2,0.0,72.4,0.8,0.3,913024.0,91688.0,83313.2,52060.0,701530.4,0.0,34627.6,100.0,0.0,0.0,33.8,0.0,0.0,0.0,0.0,0.0,33.8,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:17:5,4493.41955,2234.445415584417,3,15.4,96.9,0.8,99.2,0.0,10.0,0.9,0.2,912925.2,91786.8,83313.6,52043.2,701350.8,0.0,34695.6,100.0,0.0,0.0,31.8,0.0,0.0,0.0,0.0,0.0,31.8,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:18:0,2565.5625999999997,1393.708152631579,4,19.0,96.7,0.7,99.3,0.0,86.0,0.8,0.4,916154.8,88557.2,83382.8,53007.6,704322.0,0.0,34700.8,100.0,0.0,0.0,31.6,0.0,0.0,0.0,0.0,0.0,31.6,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:18:1,858.867,304.5145062240664,5,24.1,95.0,3.3,96.7,0.0,8.4,1.0,0.4,912418.4,92293.6,83650.4,52119.6,701001.6,0.0,34692.8,100.0,0.0,0.0,32.9,0.0,0.0,0.0,0.0,0.0,32.9,32.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:18:2,329.5306500000001,212.56436428571428,5,28.0,98.5,0.1,99.9,0.0,83.0,0.8,0.3,912232.0,92480.0,83649.6,52130.4,700756.0,0.0,34704.8,100.0,0.0,0.0,35.7,0.0,0.0,0.0,0.0,0.0,35.7,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:18:3,433.9918,279.59619047619026,5,31.5,97.5,0.2,99.8,0.0,9.2,0.9,0.3,914367.2,90344.8,83674.4,52377.6,702381.6,0.0,34820.0,100.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,36.5,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:18:4,1290.77475,725.9747246835444,5,31.6,97.5,0.8,99.2,0.0,6.0,0.8,0.2,911641.2,93070.8,83660.8,51468.4,699772.8,0.0,34828.0,100.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:18:5,1867.2954,1317.141882352941,6,35.7,97.0,1.0,99.0,0.0,8.8,0.8,0.2,912167.6,92544.4,83767.2,51475.6,699898.4,0.0,34830.8,100.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,36.5,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:19:0,1395.2250000000001,634.5596054794518,7,36.5,95.2,3.4,96.6,0.0,112.8,0.8,0.3,911641.2,93070.8,83714.8,51486.4,699708.8,0.0,34832.0,100.0,0.0,0.0,32.9,0.0,0.0,0.0,0.0,0.0,32.9,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:19:1,225.137,167.76503076923072,7,32.5,90.7,8.1,91.9,0.0,6.4,0.8,0.2,912145.6,92566.4,83733.6,51512.8,700145.6,0.0,34852.0,100.0,0.0,0.0,32.9,0.0,0.0,0.0,0.0,0.0,32.9,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:19:2,213.19975,163.63053846153838,6,28.6,89.6,9.7,90.3,0.0,6.0,0.8,0.2,912267.2,92444.8,83762.0,51524.8,700180.8,0.0,34862.0,100.0,0.0,0.0,32.2,0.0,0.0,0.0,0.0,0.0,32.2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:19:3,214.1755,164.42657894736828,5,24.7,87.2,11.6,88.3,0.0,99.6,0.8,0.3,911525.2,93186.8,83759.6,51535.6,699540.8,0.0,34864.0,100.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,31.2,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:19:4,224.18679999999998,166.5759377990431,4,20.9,86.6,12.4,87.6,0.0,6.0,0.8,0.2,911544.4,93167.6,83809.6,51547.6,699559.2,0.0,34863.6,100.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:19:5,278.65749999999997,168.47681176470584,3,17.0,84.4,14.2,85.7,0.0,6.0,0.8,0.2,911546.0,93166.0,83775.6,51555.6,699570.0,0.0,34861.6,100.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:20:0,436.66129999999987,256.7741290322582,2,12.4,96.6,2.0,98.0,0.0,101.2,0.9,0.3,912540.0,92172.0,83812.8,51564.8,700329.2,0.0,34864.0,100.0,0.0,0.0,35.2,0.0,0.0,0.0,0.0,0.0,35.2,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:20:1,223.91374999999996,166.06077777777773,2,9.0,76.3,22.5,77.4,0.0,7.6,0.8,0.2,912552.8,92159.2,83863.2,51576.8,700282.8,0.0,34887.6,100.0,0.0,0.0,26.5,0.0,0.0,0.0,0.0,0.0,26.5,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:20:2,289.1938999999999,210.81165454545453,1,5.5,81.6,17.2,82.8,0.0,82.0,0.5,0.3,913273.2,91438.8,83954.4,52289.6,701073.6,0.0,34890.4,100.0,0.0,0.0,27.4,0.0,0.0,0.0,0.0,0.0,27.4,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:20:3,301.72679999999986,189.0731304347826,1,2.3,42.1,56.1,43.9,0.0,9.2,0.8,0.2,915087.2,89624.8,83937.6,52540.0,702768.8,0.0,34888.8,100.0,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0,15.3,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:20:4,298.74659999999994,213.22757142857134,1,4.9,86.2,12.1,87.8,0.0,6.0,2.0,0.4,913195.6,91516.4,83977.6,52306.8,700964.4,0.0,34888.4,100.0,0.0,0.0,29.1,0.0,0.0,0.0,0.0,0.0,29.1,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:20:5,2445.5477999999994,1242.4998571428573,1,7.0,97.7,0.9,99.1,0.0,7.6,0.7,0.3,913198.4,91513.6,84119.2,51978.8,700376.0,0.0,34885.6,100.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:21:0,4614.850199999999,2588.274929203539,2,11.3,97.3,0.9,99.1,0.0,6.0,0.8,0.2,913392.4,91319.6,84106.8,52325.6,700628.8,0.0,34895.2,100.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:21:1,4510.055,2249.300947019867,3,15.1,97.0,0.8,99.2,0.0,7.2,0.8,0.2,915194.4,89517.6,84141.6,52688.4,702106.4,0.0,35024.8,100.0,0.0,0.0,33.9,0.0,0.0,0.0,0.0,0.0,33.9,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:21:2,1853.3491,792.9597931034484,4,20.3,97.6,0.6,99.4,0.0,83.6,0.5,0.3,913502.8,91209.2,84072.0,51992.8,700705.6,0.0,35039.2,100.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:21:3,295.1478,186.25407024793378,5,24.2,92.6,6.1,93.9,0.0,9.2,0.7,0.3,913132.8,91579.2,84000.8,51688.8,700404.0,0.0,35036.0,100.0,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,33.5,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:21:4,735.2230999999999,396.2278838951312,4,26.7,97.8,0.4,99.6,0.0,6.0,0.8,0.2,913513.2,91198.8,84064.0,52335.2,700638.8,0.0,35035.6,100.0,0.0,0.0,37.9,0.0,0.0,0.0,0.0,0.0,37.9,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:21:5,2154.393,1305.7456568265688,4,27.1,97.0,1.0,99.0,0.0,8.8,0.8,0.2,913642.4,91069.6,84145.2,52070.4,700302.0,0.0,35033.6,100.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:22:0,2423.5695,1698.5947536231877,5,27.6,97.1,1.0,99.0,0.0,110.0,2.9,0.7,914382.8,90329.2,84178.0,52082.4,700926.8,0.0,35039.2,100.0,0.0,0.0,33.7,0.0,0.0,0.0,0.0,0.0,33.7,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:22:1,1970.8883,1366.7466169590632,6,34.2,97.1,1.0,99.0,0.0,6.4,0.8,0.2,914312.8,90399.2,84179.6,51733.2,700904.8,0.0,35063.6,100.0,0.0,0.0,35.1,0.0,0.0,0.0,0.0,0.0,35.1,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:22:2,1528.7089999999976,719.3267353760443,7,35.9,96.9,1.6,98.4,0.0,83.0,1.4,0.4,913143.6,91568.4,84106.4,51738.8,700010.4,0.0,35073.2,100.0,0.0,0.0,34.2,0.0,0.0,0.0,0.0,0.0,34.2,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:22:3,217.77089999999995,167.95116207951077,7,32.7,88.4,10.7,89.3,0.0,65.6,0.6,1.0,913448.8,91263.2,84090.4,51748.8,700494.4,0.0,35080.0,100.0,0.0,0.0,32.9,0.0,0.0,0.0,0.0,0.0,32.9,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:22:4,216.5553,169.58296515679433,6,28.7,87.1,11.3,88.7,0.0,10.4,0.7,0.4,913708.8,91003.2,84126.8,51764.8,700552.8,0.0,35077.6,100.0,0.0,0.0,32.2,0.0,0.0,0.0,0.0,0.0,32.2,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:22:5,237.68774999999994,174.58542338709668,5,24.8,86.9,12.2,87.8,0.0,90.4,1.1,0.5,913723.2,90988.8,84168.8,51820.8,700546.4,0.0,35076.0,100.0,0.0,0.0,31.3,0.0,0.0,0.0,0.0,0.0,31.3,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:23:0,271.2039999999999,178.78931707317062,4,20.5,84.8,13.8,86.1,0.0,6.0,0.9,0.2,913739.2,90972.8,84192.0,51828.8,700533.2,0.0,35083.6,100.0,0.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,29.8,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:23:1,282.305,173.05326900584797,3,17.1,85.8,12.9,87.1,0.0,7.6,0.9,0.2,913903.2,90808.8,84262.4,51844.8,700524.8,0.0,35105.2,100.0,0.0,0.0,31.8,0.0,0.0,0.0,0.0,0.0,31.8,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:23:2,288.28785,182.552090909091,2,13.2,95.2,3.1,96.9,0.0,13.2,0.5,0.2,913939.6,90772.4,84245.6,51848.8,700546.0,0.0,35104.0,100.0,0.0,0.0,35.3,0.0,0.0,0.0,0.0,0.0,35.3,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:23:3,2434.1612,1194.585189189189,1,7.4,97.6,0.9,99.1,0.0,8.8,1.0,0.4,913428.4,91283.6,84409.6,52153.6,699797.2,0.0,35108.0,100.0,0.0,0.0,35.6,0.0,0.0,0.0,0.0,0.0,35.6,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:23:4,2689.1848999999997,882.3387499999997,2,5.2,77.8,20.7,79.3,0.0,10.0,0.9,0.3,913690.4,91021.6,84333.6,52164.4,700219.6,0.0,35108.8,100.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,25.3,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:23:5,254.8133,203.75163636363632,3,2.2,45.5,52.7,47.1,0.0,8.8,0.8,0.2,913329.2,91382.8,84344.4,51875.6,699951.2,0.0,35104.0,100.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,15.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:24:0,229.599,169.06441176470588,3,5.1,75.3,23.3,76.7,0.0,14.4,0.9,0.2,914082.4,90629.6,84345.6,51888.8,700626.0,0.0,35106.8,100.0,0.0,0.0,26.9,0.0,0.0,0.0,0.0,0.0,26.9,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:24:1,261.7141,172.86778409090908,2,8.8,74.3,24.4,75.5,0.0,108.4,0.7,0.3,914248.0,90464.0,84406.4,51896.8,700626.8,0.0,35132.8,100.0,0.0,0.0,25.6,0.0,0.0,0.0,0.0,0.0,25.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:24:2,4799.98935,1894.8464124999998,1,8.0,97.2,1.0,99.0,0.0,6.8,0.9,0.2,913500.0,91212.0,84633.6,52255.6,699440.0,0.0,35128.0,100.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,44.0,39.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:24:3,7719.128749999999,3862.548971153845,2,10.4,97.9,0.6,99.4,0.0,91.2,2.5,0.7,914896.8,89815.2,84517.6,52637.2,700766.4,0.0,35260.4,100.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,28.2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:24:4,5704.7069,2892.948251798561,3,13.9,97.2,0.9,99.1,0.0,93.2,0.8,0.5,915983.6,88728.4,84542.8,53000.4,701644.8,0.0,35319.2,100.0,0.0,0.0,34.6,0.0,0.0,0.0,0.0,0.0,34.6,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:24:5,3415.4503999999997,2108.498346341464,4,20.5,96.8,1.0,99.0,0.0,6.0,0.8,0.3,914732.8,89979.2,84567.6,52336.4,700398.0,0.0,35328.8,100.0,0.0,0.0,33.4,0.0,0.0,0.0,0.0,0.0,33.4,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:25:0,2447.2022,1550.2741710037174,5,26.9,97.4,0.9,99.1,0.0,6.0,1.0,0.3,915642.8,89069.2,84627.2,52032.4,701044.0,0.0,35333.6,100.0,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,33.5,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:25:1,1463.4357499999999,629.0948860759494,6,31.6,98.1,0.8,99.2,0.0,114.0,1.0,0.3,914571.2,90140.8,84536.0,52038.8,700280.0,0.0,35356.0,100.0,0.0,0.0,32.4,0.0,0.0,0.0,0.0,0.0,32.4,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:25:2,284.077,181.4148836565095,7,36.1,89.8,9.2,90.8,0.0,7.6,1.3,0.3,914944.0,89768.0,84548.8,52056.8,700796.8,0.0,35352.0,100.0,0.0,0.0,32.3,0.0,0.0,0.0,0.0,0.0,32.3,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:25:3,343.95769999999993,259.04818041237115,6,38.8,98.5,0.2,99.8,0.0,6.0,1.0,0.2,915111.2,89600.8,84590.4,52060.8,700764.8,0.0,35353.6,100.0,0.0,0.0,38.3,0.0,0.0,0.0,0.0,0.0,38.3,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:25:4,376.22150000000005,251.45667323943692,6,35.5,95.7,3.1,96.9,0.0,100.4,1.7,0.5,915133.6,89578.4,84559.2,52076.8,700790.0,0.0,35360.8,100.0,0.0,0.0,35.2,0.0,0.0,0.0,0.0,0.0,35.2,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:25:5,275.44509999999997,179.15715789473688,6,32.3,90.8,8.3,91.7,0.0,6.0,0.8,0.2,915228.0,89484.0,84610.4,52136.8,700848.0,0.0,35359.6,100.0,0.0,0.0,32.7,0.0,0.0,0.0,0.0,0.0,32.7,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:26:0,285.162,196.06879003558734,5,28.1,94.6,4.2,95.8,0.0,6.0,1.4,0.3,915244.0,89468.0,84632.8,52140.8,700861.2,0.0,35357.6,100.0,0.0,0.0,34.9,0.0,0.0,0.0,0.0,0.0,34.9,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:26:1,310.0725,233.62900000000002,4,24.7,97.7,0.8,99.2,0.0,10.8,1.3,0.3,915343.6,89368.4,84680.8,52156.8,700893.6,0.0,35384.0,100.0,0.0,0.0,35.4,0.0,0.0,0.0,0.0,0.0,35.4,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:26:2,275.85425,179.029359223301,4,20.6,86.7,12.1,87.9,0.0,102.2,1.2,0.4,915271.2,89440.8,84699.6,52164.8,700870.8,0.0,35383.2,100.0,0.0,0.0,30.9,0.0,0.0,0.0,0.0,0.0,30.9,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:26:3,249.26339999999996,164.2768106508876,3,16.9,85.3,13.7,86.3,0.0,6.0,0.8,0.2,914718.4,89993.6,84727.6,52179.6,700220.8,0.0,35385.2,100.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,30.2,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:26:4,320.8345999999999,205.90121538461545,2,13.0,94.9,3.8,96.2,0.0,12.0,0.9,0.2,914882.4,89829.6,84755.6,52187.6,700230.8,0.0,35516.0,100.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:26:5,311.6511499999999,166.4594574468085,2,9.4,76.0,23.2,76.8,0.0,86.0,0.6,0.3,915693.6,89018.4,84790.4,52204.8,700896.0,0.0,35514.8,100.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,27.5,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:27:0,214.81329999999997,165.6844074074074,1,5.4,82.4,16.1,83.8,0.0,37.2,0.5,0.3,915828.0,88884.0,84800.8,52212.8,700931.6,0.0,35512.8,100.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0.0,29.4,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
